  Temp  M  dM  Suc  dSuc 
   500.00000000000000        5.1612316434807980E-002   2.6741408279598458E-004   4.2897594200661692E-004   6.5289568011004005E-006
   410.15631706521634        5.1597570645722436E-002   2.6961381259238068E-004   5.3158077046814580E-004   7.9552311500542662E-006
   336.45640885700453        5.1524890947293886E-002   2.7067301305631696E-004   6.5312378684465944E-004   9.9933722790215636E-006
   275.99944301955520        5.1710134336209003E-002   2.7357926367299493E-004   8.1337821901616384E-004   1.1927310587883350E-005
   226.40583012190356        5.1741022591855000E-002   2.7223056270308653E-004   9.8179439206605673E-004   1.4545376437384409E-005
   185.72356288978597        5.1883800382097750E-002   2.7175173590039578E-004   1.1926473262736724E-003   1.8255521017236523E-005
   152.35138509420943        5.2112556826084851E-002   2.7195963833868004E-004   1.4561190862201628E-003   2.1470865092634622E-005
   124.97576602005088        5.2913591845258623E-002   2.7710544095964075E-004   1.8428869324932106E-003   2.7033393470889077E-005
   102.51919982637654        5.2508752153566401E-002   2.7630121685676319E-004   2.2335453707246714E-003   3.3266083012297187E-005
   84.097794858519137        5.3082020345835909E-002   2.7477123742148898E-004   2.6927269834948089E-003   3.9427767326313770E-005
   68.986483624952584        5.3257926134449102E-002   2.7652357828139318E-004   3.3245641625124444E-003   4.8376891418807746E-005
   56.590484101780817        5.4237356242088072E-002   2.8367883140035865E-004   4.2652534289427156E-003   6.5081614079044432E-005
   46.421889080248192        5.4431429078445642E-002   2.8404592667149233E-004   5.2130118644053433E-003   7.8700239438653951E-005
   38.080462112729158        5.5112317319899337E-002   2.8802595375170605E-004   6.5342452117820998E-003   1.0027447723818939E-004
   31.237884184597007        5.5259771368358648E-002   2.9222966814963270E-004   8.1997647145807557E-003   1.2395493251300351E-004
   25.624831060128148        5.6879894117292891E-002   2.9670792537613098E-004   1.0304612725396478E-002   1.5929325980738849E-004
   21.020372666081048        5.8299076840532774E-002   3.0547519163789700E-004   1.3315144137008199E-002   2.0003914143468075E-004
   17.243277272116284        5.9814840730717300E-002   3.1173372844085870E-004   1.6903715222338578E-002   2.5172419460198897E-004
   14.144878200131137        6.2397869027469924E-002   3.2288473959412488E-004   2.2107020729216834E-002   3.2459042187224556E-004
   11.603222295803704        6.3873931491730943E-002   3.3496048447867975E-004   2.9003000559474228E-002   4.3323307059671000E-004
   9.5182698458717017        6.6815372951675417E-002   3.4091193565379316E-004   3.6623579723691346E-002   5.2669350604391820E-004
   7.8079570096312807        7.0225715064494709E-002   3.6643321798309739E-004   5.1580631050350184E-002   7.4016745407870673E-004
   6.4049657817478156        7.4534669497437242E-002   3.8654734927816596E-004   6.9971788787611858E-002   1.0229769221194495E-003
   5.2540743519408331        7.9778548000622049E-002   4.1211037338513573E-004   9.6953897023851945E-002   1.4261172817801103E-003
   4.3099835715577317        8.5297099779980512E-002   4.3809711598227433E-004  0.13356712104492294        1.9172721397355207E-003
   3.5355339766434137        9.3564912264522876E-002   4.8324031182809044E-004  0.19810967617342659        2.8513812131052605E-003
   2.9002431894380010       0.10504545079208129        5.3390729720176051E-004  0.29480285773284015        4.1717434479885823E-003
   2.3791061303467349       0.11990842383886542        6.1015726525803587E-004  0.46935791843564945        6.5800017194786418E-003
   1.9516108166605914       0.14572947018246041        7.1498294333927504E-004  0.78565619214598814        1.0406527032803748E-002
   1.6009310098122935       0.18627417343798086        8.5589989221176999E-004   1.3724853514602091        1.6280260764005367E-002
   1.3132639337202165       0.24987009428850726        9.9528384309568443E-004   2.2624358930848429        2.5745378508462185E-002
   1.0772869967785241       0.34533557416577776        9.4361607978487823E-004   2.4790976833448051        4.0072537831256444E-002
  0.88371213404185411       0.41766237669706280        7.1851501267987286E-004   1.7522467643913648        4.1580347668590700E-002
  0.72492022848889981       0.46330262124550048        4.6412651018441710E-004  0.89128566894593519        2.0188674957303282E-002
  0.59466122216616402       0.48529425201876869        3.9770574735280176E-004  0.79778985005112191        1.4395785818707226E-002
  0.48780811357034859       0.49883793420281403        3.7584484303839253E-004  0.86856547679431684        1.5247980672326977E-002
  0.40015515859309014       0.50588689965806799        3.8621593822150231E-004   1.1180632063090030        1.9756858026698503E-002
  0.32825233220637856       0.51295770541115060        3.7912998820911395E-004   1.3134176429667941        1.9987148822606403E-002
  0.26926953529167236       0.51733446872437561        3.8816805110955034E-004   1.6783662774087691        2.3922213132124361E-002
  0.22088520178618914       0.52692067457403002        3.3175836929880771E-004   1.4945537739296697        2.4457936898983564E-002
  0.18119492171766102       0.53899465480834552        2.6980917274040670E-004   1.2050409084678757        2.3280092345247590E-002
  0.14863648352527195       0.55506220114399119        1.9006039774927374E-004  0.72894076285903819        1.2030878037939475E-002
  0.12192838532850055       0.56946509075759633        1.2752021045568315E-004  0.40002543898805820        8.4322614789026917E-003
  0.10001939494409270       0.57595896029691185        7.0343091400622884E-005  0.14838604837667435        3.8447245509050810E-003
   8.2047173330720799E-002  0.57876619730729062        4.2210025007138014E-005   6.5133135657462093E-002   2.2843801796773229E-003
   6.7304332877879777E-002  0.57831359004964045        2.1011113804528802E-005   1.9673857224279289E-002   8.0445580198530492E-004
   5.5210594591444964E-002  0.57733723223290700        5.7764848834856133E-006   1.8127552268289112E-003   4.8310302333350481E-004
   4.5289948281215658E-002  0.57734739944548508        2.3647481601635004E-006   3.7034105708851962E-004   3.4904641149194110E-004
   3.7151916774195083E-002  0.57771739894780016        1.1286604742589584E-005   1.0284419478237897E-002   2.8274060895304345E-004
   3.0476186712034590E-002  0.57734797746305189        1.8145515205701036E-006   3.2404962923387461E-004   2.9396467353715267E-004
