  Temp  En  dE  Cv  dCv 
  0.50000000000000000       -2.5786615673560704        8.7325410696970188E-005   9.1490427381359041E-002   1.2916176432214454E-003
  0.49011328091774581       -2.5796962100813534        8.6431923184310979E-005   9.3280271773941881E-002   1.3254761283201251E-003
  0.48042205626391443       -2.5803114077006977        8.6641028434388009E-005   9.7551895666901520E-002   1.3945877629240200E-003
  0.47092246044151387       -2.5814076208474606        8.6158133316760298E-005  0.10039871287481440        1.4105088528155330E-003
  0.46161070428969542       -2.5823889487185054        8.7762221324031494E-005  0.10841711911442317        2.0474118418743123E-003
  0.45248307357234796       -2.5832846305820993        8.5944879589998049E-005  0.10821058137516201        1.5466552013672450E-003
  0.44353592749657844       -2.5843036574476774        8.4220309616270464E-005  0.10814599728779935        1.5400995945826516E-003
  0.43476569726048686       -2.5852766790161543        8.3899670406725093E-005  0.11169773293639317        1.5731176493953569E-003
  0.42616888462965724       -2.5863413386160166        8.4775465779228081E-005  0.11868922246730956        1.6655690738523162E-003
  0.41774206054179519       -2.5875912846498421        8.4186927049927258E-005  0.12181683083477059        1.7341624860782987E-003
  0.40948186373895767       -2.5885134500613991        8.4231656878956530E-005  0.12691581301903970        1.7463779354185726E-003
  0.40138499942682770       -2.5892924306219629        8.3928258521474315E-005  0.13113799492204212        1.8690388407452128E-003
  0.39344823796050010       -2.5905393567509547        8.4179837527930616E-005  0.13730152097548098        1.9107029849215098E-003
  0.38566841355625331       -2.5915831983039874        8.3205994567441235E-005  0.13960966373908423        1.9480076387794337E-003
  0.37804242302879471       -2.5927305520964010        8.2924154756895552E-005  0.14431631229260639        2.1846379180144914E-003
  0.37056722455347391       -2.5938142325979423        8.3561403265202883E-005  0.15251474441417492        2.1375499326619744E-003
  0.36323983645297225       -2.5947731375088501        8.2516317299281421E-005  0.15478437698105399        2.1986249851860856E-003
  0.35605733600798323       -2.5959758792818244        8.2515785955267128E-005  0.16109000538378626        2.2642570271278403E-003
  0.34901685829140977       -2.5972809084636568        8.1943931407593099E-005  0.16533894970120369        2.3665447046481297E-003
  0.34211559502561356       -2.5985820020152768        8.1722413911118421E-005  0.17114768163428573        2.4752968736658737E-003
  0.33535079346226060       -2.5994340551375101        8.2081363336043343E-005  0.17969038421572053        2.5660974012006836E-003
  0.32871975528431574       -2.6008542586319270        8.0888038987747237E-005  0.18161486625959231        2.5444231023931101E-003
  0.32221983552974898       -2.6022480384678413        8.1250316767121847E-005  0.19071285771470287        2.6755388037621826E-003
  0.31584844153652342       -2.6033946526586265        8.1425822798675425E-005  0.19934310848965484        2.9803983880333654E-003
  0.30960303190844457       -2.6047309140394406        7.9077032213970724E-005  0.19567020704581445        2.7518495955698701E-003
  0.30348111550145862       -2.6057075631676598        7.9979434946974407E-005  0.20831843847715256        2.9751697744082326E-003
  0.29748025042999449       -2.6071220127846715        7.9406675395864200E-005  0.21371359074944987        3.0889894528117771E-003
  0.29159804309295451       -2.6083050711017335        7.9131232051953606E-005  0.22088236137983008        3.0953622978642601E-003
  0.28583214721896433       -2.6095991590640413        7.8008676695703923E-005  0.22340766492201189        3.1909435916678288E-003
  0.28018026293050141       -2.6108564410730932        7.8520543386571538E-005  0.23557321378171195        3.3818314554924229E-003
