  Temp  En  dE  Cv  dCv 
   500.00000000000000       -5.3264562559005871E-002   3.0503602323148759E-003   1.1163404040508769E-004   1.5701480854150928E-006
   410.15631706521634       -7.0944385942365462E-002   3.0592058870863035E-003   1.6686029022585657E-004   2.3936204188252202E-006
   336.45640885700453       -7.8357004233392799E-002   3.0325298587873988E-003   2.4366152189579508E-004   3.3765599143754813E-006
   275.99944301955520       -9.9891798493877942E-002   3.0179223361679959E-003   3.5861966367586791E-004   5.1056364561330138E-006
   226.40583012190356      -0.13093738270871416        3.0254618652030604E-003   5.3560243862191108E-004   7.5209354641164045E-006
   185.72356288978597      -0.14651046829947481        3.0414972890709978E-003   8.0440589734054985E-004   1.1329682398260499E-005
   152.35138509420943      -0.18446520668256880        2.9807198868519471E-003   1.1481110791278712E-003   1.6007948527884581E-005
   124.97576602005088      -0.21895577387567935        2.9924332751491340E-003   1.7196169903462989E-003   2.4860343834129865E-005
   102.51919982637654      -0.26600046143578754        2.9353902871646670E-003   2.4589838794305450E-003   3.5175594828788941E-005
   84.097794858519137      -0.32316419365411003        2.9315912489742829E-003   3.6447857818130581E-003   5.0931226534278014E-005
   68.986483624952584      -0.38820529133446191        2.9287577596969058E-003   5.4059656104828860E-003   7.6148035161911214E-005
   56.590484101780817      -0.46290632704381751        2.8476100234721895E-003   7.5946646023328131E-003   1.0630374604945424E-004
   46.421889080248192      -0.56287953924896750        2.7934315247420830E-003   1.0860875425598755E-002   1.5011240682741902E-004
   38.080462112729158      -0.66705562911687211        2.7332674681910321E-003   1.5452339316311308E-002   2.1849587112941044E-004
   31.237884184597007      -0.80312809488865611        2.6894247995330940E-003   2.2232586010860336E-002   3.1513201177167606E-004
   25.624831060128148      -0.95023539377213806        2.5805063844236485E-003   3.0417410969968993E-002   4.3532086458393933E-004
   21.020372666081048       -1.1122650818615423        2.4909859353088575E-003   4.2120752340899847E-002   5.9438288682735077E-004
   17.243277272116284       -1.2920821698171423        2.3343437882956519E-003   5.4969830967780242E-002   7.6712118819397890E-004
   14.144878200131137       -1.4875106249005765        2.1849460879349585E-003   7.1567758973669029E-002   1.0151922625867113E-003
   11.603222295803704       -1.6908879613781722        2.0052305160264557E-003   8.9578910626585448E-002   1.2969224049052170E-003
   9.5182698458717017       -1.8916922370042835        1.7699981073595840E-003  0.10372034899345771        1.4772014377572821E-003
   7.8079570096312807       -2.0740334740750428        1.4877276509571286E-003  0.10889462266969638        1.6435017509731642E-003
   6.4049657817478156       -2.2325266819044178        1.2351292998914812E-003  0.11153870866519416        1.6560817141136313E-003
   5.2540743519408331       -2.3528115423382330        9.5471263866334056E-004   9.9034680901632116E-002   1.4322152441183160E-003
   4.3099835715577317       -2.4378320401368119        7.1067029967438443E-004   8.1549160302953061E-002   1.3551655642234141E-003
   3.5355339766434137       -2.4917504176086407        4.7867172881632485E-004   5.4979390025467818E-002   9.6476267344788001E-004
   2.9002431894380010       -2.5203698843010041        3.0710607014592577E-004   3.3631199829179531E-002   7.0602470901396546E-004
   2.3791061303467349       -2.5338721009339591        1.9021215742682766E-004   1.9172701125835443E-002   5.1157113278317502E-004
   1.9516108166605914       -2.5404373454543863        1.2622203364979776E-004   1.2546376175898405E-002   3.9654717390374343E-004
   1.6009310098122935       -2.5443847076054560        1.0180698837305530E-004   1.2129540214505101E-002   2.6396089846271898E-004
   1.3132639337202165       -2.5482036418583545        9.4117178823936175E-005   1.5405228979768438E-002   2.4542783828617604E-004
   1.0772869967785241       -2.5525251295491169        9.3045594900211776E-005   2.2375007496748298E-002   3.1704304214382498E-004
  0.88371213404185411       -2.5578487063613395        9.2005614790519408E-005   3.2511830218897475E-002   4.6086455411809707E-004
  0.72492022848889981       -2.5639835997647644        9.1303737289995864E-005   4.7580725903341517E-002   6.5572921630948180E-004
  0.59466122216616402       -2.5712903918637475        8.9705213710043852E-005   6.8254379623320177E-002   9.5775854808290053E-004
  0.48780811357034859       -2.5797406647171530        8.7576194619821428E-005   9.6673733907973985E-002   1.3820584727790919E-003
  0.40015515859309014       -2.5896149736010594        8.3406430781215096E-005  0.13030966399231331        1.8589874956501042E-003
  0.32825233220637856       -2.6007568241387951        8.1008552003432690E-005  0.18267557771478057        2.5539404403992663E-003
  0.26926953529167236       -2.6132456683928766        7.8103621542292088E-005  0.25234940995376720        3.5228325316928326E-003
  0.22088520178618914       -2.6271756098505725        7.0865008515265092E-005  0.30872005070439540        4.3964883313024053E-003
  0.18119492171766102       -2.6401578533257681        6.0587451669434168E-005  0.33535726645562836        4.7751299358835472E-003
  0.14863648352527195       -2.6500612606113489        4.5069139607907454E-005  0.27576686508108400        4.0729019048724360E-003
  0.12192838532850055       -2.6562030290916829        3.0794615817314721E-005  0.19132614759129668        2.9476243583484532E-003
  0.10001939494409270       -2.6597085389965103        2.0615052938324170E-005  0.12741919503170301        1.9163978623353616E-003
   8.2047173330720799E-002  -2.6617842590705458        1.4587968730396965E-005   9.4819308741610819E-002   1.4923690528496757E-003
   6.7304332877879777E-002  -2.6629834668568395        1.0029039234411222E-005   6.6598886115458888E-002   1.0356544073719205E-003
   5.5210594591444964E-002  -2.6636314307331492        6.6554514843410288E-006   4.3585722123244429E-002   8.0406249499700153E-004
   4.5289948281215658E-002  -2.6641028325601992        4.2610818845932260E-006   2.6550303316145555E-002   5.7246760521232969E-004
   3.7151916774195083E-002  -2.6642709441201307        2.9236104594309591E-006   1.8574115935325305E-002   4.2866195373333921E-004
   3.0476186712034590E-002  -2.6643813999079131        1.8863660827966932E-006   1.1490924460745225E-002   3.4239046976380937E-004
