  Temp  M  dM  Suc  dSuc 
  0.50000000000000000       0.49620571849776846        3.8264982272979899E-004  0.87834962473466782        1.4737127364029943E-002
  0.49011328091774581       0.49804066366236593        3.8007011162962794E-004  0.88402664954052268        1.5758631562450720E-002
  0.48042205626391443       0.49848394313312838        3.7908387373140412E-004  0.89718514359304646        1.4858109386908456E-002
  0.47092246044151387       0.50022121485648130        3.7968906410111873E-004  0.91820819471295956        1.5465577811585024E-002
  0.46161070428969542       0.50077098566624789        3.7696119607394558E-004  0.92331908791460593        1.5731079503953228E-002
  0.45248307357234796       0.50149678940153664        3.7792566511125262E-004  0.94677073612882656        1.6657577527389961E-002
  0.44353592749657844       0.50364443857061159        3.7458956884546464E-004  0.94889235116421655        1.6437596336665781E-002
  0.43476569726048686       0.50265563150366444        3.8402805918861177E-004   1.0174311621553640        1.6539071172745601E-002
  0.42616888462965724       0.50385420799731773        3.7810590778603189E-004   1.0061890340132573        1.6459338933563286E-002
  0.41774206054179519       0.50648458138857511        3.7257330093596735E-004  0.99666600681445305        1.6054342607490574E-002
  0.40948186373895767       0.50540283709230305        3.8619561600760141E-004   1.0924822741367550        1.7105768629462326E-002
  0.40138499942682770       0.50621874128561595        3.7993788909391487E-004   1.0786945002435633        1.7964753450010751E-002
  0.39344823796050010       0.50667187109248291        3.8032528350121701E-004   1.1026995113978477        1.9558215844292941E-002
  0.38566841355625331       0.50960859301246542        3.7008050925722071E-004   1.0651548426501074        1.6683366159001102E-002
  0.37804242302879471       0.50824362959152414        3.8542199938765336E-004   1.1786011306712352        1.8707541728609587E-002
  0.37056722455347391       0.51150356390504381        3.7092996479904544E-004   1.1136564156806457        1.7404386426088516E-002
  0.36323983645297225       0.50959208763499264        3.8411563149285430E-004   1.2183298421535917        1.9485450211371484E-002
  0.35605733600798323       0.50994294088844483        3.8743996211937966E-004   1.2645129474403771        1.9526099709019779E-002
  0.34901685829140977       0.51262796616921513        3.7668950805219741E-004   1.2194248317432077        1.8771439734007012E-002
  0.34211559502561356       0.51042519661565089        3.8259556011145315E-004   1.2833389386883587        1.9217448306879142E-002
  0.33535079346226060       0.51192783245060081        3.8115707149944858E-004   1.2994004603260012        1.9754394019806113E-002
  0.32871975528431574       0.51385049172110120        3.7686492987216226E-004   1.2959255025393437        1.9738240865145910E-002
  0.32221983552974898       0.51457296398267693        3.7626661489252339E-004   1.3178727934609533        2.0196562032241495E-002
  0.31584844153652342       0.51580560027140654        3.7594899932340964E-004   1.3421885188580058        1.9870989024277995E-002
  0.30960303190844457       0.51461880852134534        3.7809919888821450E-004   1.3849710671267792        2.0594047154784922E-002
  0.30348111550145862       0.51852496707910345        3.6309196211501592E-004   1.3029747195230881        2.0244827812797014E-002
  0.29748025042999449       0.51486904463226046        3.7757130111578573E-004   1.4373886329852303        2.1277626606977511E-002
  0.29159804309295451       0.51670050744589768        3.7790829254896247E-004   1.4690028220651212        2.1329003314500997E-002
  0.28583214721896433       0.51599840009743914        3.8024293793143785E-004   1.5172097795309958        2.2278819022566888E-002
