  Temp  M  dM  Suc  dSuc 
  0.50000000000000000        6.2574766772832344E-002   3.2036427836027982E-004  0.61567647132871528        9.3859754310339407E-003
  0.49011328091774581        6.1906195085605326E-002   3.2341596466496056E-004  0.64011916269525648        9.6791843439072451E-003
  0.48042205626391443        6.1813089823536900E-002   3.2095363887770211E-004  0.64312599150071248        9.4383496290943135E-003
  0.47092246044151387        6.1967670640499899E-002   3.2469554548450349E-004  0.67148706035530215        1.0161505581674335E-002
  0.46161070428969542        6.1336341115465987E-002   3.2306583300127601E-004  0.67817313303396753        1.0253763339525140E-002
  0.45248307357234796        6.1713837138090095E-002   3.2484047435752680E-004  0.69947520734691526        1.0501958800845031E-002
  0.44353592749657844        6.0687626705907258E-002   3.1911998209863520E-004  0.68867383791292114        1.0360607974297286E-002
  0.43476569726048686        6.1108691204031680E-002   3.2077688337885373E-004  0.70988050133014269        1.0728009393285321E-002
  0.42616888462965724        6.0506027557703679E-002   3.1687699981231021E-004  0.70669836838113609        1.1001667513629403E-002
  0.41774206054179519        6.0690290104483416E-002   3.1940629748159995E-004  0.73250928825925743        1.0974137453210256E-002
  0.40948186373895767        6.0657331231098406E-002   3.2045734490375048E-004  0.75221186655355765        1.1411528109081075E-002
  0.40138499942682770        5.9822467021795410E-002   3.1277206363842982E-004  0.73101984108406437        1.0975205939279989E-002
  0.39344823796050010        5.9756531543011492E-002   3.1249622439798440E-004  0.74445137409441786        1.1326732198028065E-002
  0.38566841355625331        6.0393867927307658E-002   3.1480876459377672E-004  0.77075073971625285        1.1215861407318976E-002
  0.37804242302879471        5.9219264621570469E-002   3.0877219790975783E-004  0.75643259032424037        1.1360676579481753E-002
  0.37056722455347391        5.9375567956340337E-002   3.1138583750729243E-004  0.78481103118525453        1.1675871727526623E-002
  0.36323983645297225        5.8682256134543372E-002   3.1002482562235125E-004  0.79365885077405218        1.1809033073584427E-002
  0.35605733600798323        5.8492156155174120E-002   3.0853925494324120E-004  0.80192786840717145        1.2154502519063833E-002
  0.34901685829140977        5.7903660629474475E-002   3.0468354557466003E-004  0.79778522373317118        1.1597518222940778E-002
  0.34211559502561356        5.7909517841017624E-002   3.0406018692081507E-004  0.81055154181292854        1.2075960826936953E-002
  0.33535079346226060        5.7725940476154862E-002   3.0169079821458554E-004  0.81406518437361874        1.2392242666731628E-002
  0.32871975528431574        5.7770983396630837E-002   3.0238288920582125E-004  0.83430147455539883        1.2549798188818389E-002
  0.32221983552974898        5.7392312810559565E-002   3.0045977287412667E-004  0.84033952150906077        1.2237816521196128E-002
  0.31584844153652342        5.6880549872264818E-002   2.9907259124427999E-004  0.84939339649799228        1.2565628730534783E-002
  0.30960303190844457        5.6690391566659205E-002   2.9923248444097727E-004  0.86745441805538692        1.3280578729898988E-002
  0.30348111550145862        5.6313840762123250E-002   2.9437772066083072E-004  0.85647086965960395        1.2960621503756009E-002
  0.29748025042999449        5.5857814581869315E-002   2.9365840147737009E-004  0.86948303739171284        1.2851768498526655E-002
  0.29159804309295451        5.6272443673531430E-002   2.9347683961925930E-004  0.88592601249757286        1.3610943584086656E-002
  0.28583214721896433        5.6110396277015369E-002   2.9505814598240423E-004  0.91356307573591078        1.3985225593465125E-002
  0.28018026293050141        5.5785428342564947E-002   2.9121126842992080E-004  0.90784813342613258        1.3585578028552123E-002
  0.27464013582652946        5.4837481686803073E-002   2.8859495861054173E-004  0.90959458610466548        1.3540139597022985E-002
  0.26920955608327135        5.5215305731429493E-002   2.8823072214944245E-004  0.92560237281604751        1.3517522822593424E-002
  0.26388635757276402        5.3835411121094703E-002   2.8178332389936373E-004  0.90250169940853275        1.3491966177524401E-002
  0.25866841699884163        5.3727896898456404E-002   2.8273145187642792E-004  0.92691355433260547        1.3735092547806070E-002
  0.25355365305020372        5.4046445739854017E-002   2.8420276672234566E-004  0.95547894742972816        1.4835104477546584E-002
  0.24854002557023031        5.3286342407731967E-002   2.8074167703748889E-004  0.95115617682130804        1.4698353315193367E-002
  0.24362553474321205        5.3141787778099234E-002   2.7988576050334959E-004  0.96443551277124717        1.4553421661074170E-002
  0.23880822029667184        5.2598164550797744E-002   2.7587411827392056E-004  0.95588805729792781        1.4183962955399164E-002
  0.23408616071945929        5.2190266677842975E-002   2.7095768501079928E-004  0.94072264624791013        1.4195586019203949E-002
  0.22945747249530582        5.1891587377541161E-002   2.7233360564796785E-004  0.96947063325465388        1.3864356569961591E-002
  0.22492030935153551        5.1558368998657622E-002   2.6718566575777359E-004  0.95198921702598893        1.4227553121496702E-002
  0.22047286152263082        5.1814843074982353E-002   2.7431516231570896E-004   1.0237145571677766        1.4740433744600769E-002
  0.21611335502836085        5.1564957512136154E-002   2.7009812001454764E-004   1.0125020439825625        1.5308203485377748E-002
  0.21184005096618311        5.0599056409621139E-002   2.6675123996587217E-004   1.0074864478964691        1.5609252969120897E-002
  0.20765124481763697        5.0423609176303077E-002   2.6300024758787424E-004  0.99910738061230253        1.4688580937363954E-002
  0.20354526576845217        4.9314453535500430E-002   2.6223822567605399E-004   1.0133637889821177        1.5149147986787332E-002
  0.19952047604210127        4.9124863114520828E-002   2.6157985792805803E-004   1.0286213121165451        1.5121322070907538E-002
  0.19557527024652951        4.9643157483305556E-002   2.6446153030596929E-004   1.0726189508957422        1.6246360061380159E-002
  0.19170807473380272        4.9092931250567365E-002   2.5913286055441974E-004   1.0506037924995475        1.5698642462570061E-002
  0.18791734697241691        4.8549697091222595E-002   2.5746834477640513E-004   1.0580719497617455        1.6177676531119269E-002
  0.18420157493201936        4.7052012907517614E-002   2.4797758744441297E-004   1.0013039128826200        1.5216353907523281E-002
  0.18055927648029602        4.7769803688053829E-002   2.5167776562721826E-004   1.0522145066055681        1.5717631833610780E-002
  0.17698899879178448        4.5962801418928431E-002   2.4832993142206978E-004   1.0450721060626229        1.7024968943464527E-002
  0.17348931776837687        4.6487591096646949E-002   2.4881160075669356E-004   1.0702935369803201        1.6227305869610013E-002
  0.17005883747128109        4.5631224542410878E-002   2.3955502796726017E-004   1.0121520679987688        1.5575348194094681E-002
  0.16669618956421456        4.4762912574567548E-002   2.3468291232222994E-004  0.99099544177353271        1.5820453376912180E-002
  0.16340003276760737        4.3684216391700247E-002   2.3405006882936262E-004   1.0055410354371184        1.6560752597904866E-002
  0.16016905232359843        4.2622783674298011E-002   2.1968041014009656E-004  0.90372947492848388        1.4906561366039583E-002
  0.15700195947160983        4.1940556711010754E-002   2.1588026929095000E-004  0.89033863845771932        1.5513172512296038E-002
  0.15389749093429128        4.1335589735749342E-002   2.0776210015720955E-004  0.84127020031333455        1.5428098654671612E-002
  0.15085440841362910        4.2604461341903675E-002   2.0923476580324979E-004  0.87045050154026760        1.6441537280658690E-002
  0.14787149809701872        4.0674467013664929E-002   2.0109526403307935E-004  0.82026391049367398        1.8158341872200012E-002
  0.14494757017310408        4.2135533331906144E-002   1.8844305475512819E-004  0.73482466193497897        1.4700623266694650E-002
  0.14208145835719044        4.2009410819110839E-002   2.0472417763534552E-004  0.88477991599239525        2.0865705738023373E-002
  0.13927201942604137        4.2274268501100283E-002   1.8074057478631919E-004  0.70352872897844521        1.3407225325901060E-002
  0.13651813276187430        4.0968155245975260E-002   1.6957364410547481E-004  0.63177255878730465        1.3219377969963234E-002
  0.13381869990537326        4.2160115801276071E-002   1.7538894542637679E-004  0.68948054907229639        1.5231546113524256E-002
  0.13117264411753943        4.0814453362453665E-002   1.5406531080157498E-004  0.54275126872820900        8.3414900268281751E-003
  0.12857890995020618        4.1939065191916459E-002   1.6688967118384457E-004  0.64971601185715044        1.3683478080625339E-002
  0.12603646282504588        4.3769524480258337E-002   1.8769634601805305E-004  0.83839720397660500        2.0115262811244372E-002
  0.12354428862090146        4.0764913086578924E-002   1.4908151330163640E-004  0.53958429853164225        8.9428134414111602E-003
  0.12110139326927789        4.2111196370030780E-002   1.5786748446796942E-004  0.61726354586631282        1.0500928466306753E-002
  0.11870680235783200        3.9648824194070474E-002   1.3608779852166474E-004  0.46794753323566246        7.2648381435528554E-003
  0.11635956074170289        4.1839611598313446E-002   1.4931783462484370E-004  0.57471917188765198        6.3478732524944806E-003
  0.11405873216252746        4.0250421355185244E-002   1.4110400398947715E-004  0.52358178183076587        8.7238566113805125E-003
  0.11180339887498950        4.2006792695461904E-002   1.5741771503895470E-004  0.66479323807128621        1.2766803925880655E-002
  0.10959266128075304        3.6676752456238686E-002   1.0645115867337511E-004  0.31013708748312124        9.1215184593921757E-003
  0.10742563756963414        4.0637769407634160E-002   1.4187582902543231E-004  0.56200900738538939        8.8568452748202901E-003
  0.10530146336786808        4.0619226244944198E-002   1.3987368426161018E-004  0.55727814760059702        7.4499932892436293E-003
  0.10321929139333129        4.1583123408235369E-002   1.5609232215610044E-004  0.70800545096581147        1.5795081570888797E-002
  0.10117829111758087        4.0813224577847564E-002   1.4001107631616405E-004  0.58112805179183791        7.5776666776749251E-003
   9.9177648434576771E-002   3.9850213577406056E-002   1.3364321380275989E-004  0.54015003241926707        8.1582873077167585E-003
   9.7216565335954297E-002   4.3980166458979536E-002   1.5612613699917178E-004  0.75204762912042544        5.8771364869998821E-003
   9.5294259592717909E-002   3.9064393106718755E-002   1.2696845120400808E-004  0.50741031937407111        8.7058289028257713E-003
   9.3409964443228688E-002   3.7005541606921370E-002   1.0574341447304114E-004  0.35904414102673282        8.7564919961999471E-003
   9.1562928287361567E-002   3.8427645188116429E-002   1.2080045180280663E-004  0.47802634837289171        9.1438327417423422E-003
   8.9752414386710111E-002   3.6667825600229062E-002   1.0077796795153884E-004  0.33940594542044772        8.9250725816686794E-003
   8.7977700570719158E-002   3.6381408205782159E-002   9.6987258139152698E-005  0.32069423167743283        8.9439147906905901E-003
   8.6238078948628408E-002   3.7604476812131547E-002   1.1197993932482065E-004  0.43612981138138329        9.6292739969098054E-003
   8.4532855627111700E-002   3.6661573708965646E-002   1.0062379673258402E-004  0.35926114640270340        9.4863306291986093E-003
   8.2861350433499681E-002   3.9436776006400470E-002   1.2933708647518832E-004  0.60552005493280081        9.8801559580685931E-003
   8.1222896644475212E-002   3.8241735156291486E-002   1.1823605641591683E-004  0.51624491865090527        1.0256071153853651E-002
   7.9616840720133433E-002   3.5036799093062072E-002   7.3688693490395687E-005  0.20456492177292349        8.2737748717110430E-003
   7.8042542043300356E-002   4.0776350927625528E-002   1.3902001078929351E-004  0.74277558526105769        9.8552729668341336E-003
   7.6499372664006096E-002   3.5521312800581323E-002   8.2678095189279538E-005  0.26801397662472681        9.3786886476512864E-003
   7.4986717049010679E-002   3.6805668011456807E-002   1.0207365277882918E-004  0.41675168481775515        1.0774241947913526E-002
   7.3503971836282572E-002   3.3334215181914928E-002   3.9877173529418043E-006   6.4889185186583782E-004   1.1319039934500641E-004
   7.2050545594332077E-002   3.3323677643628299E-002   3.5163069014260695E-006   5.1471954988890586E-004   9.1362024614840762E-005
   7.0625858586303464E-002   3.3765499587463457E-002   3.8030013038477023E-005   6.1421949923160926E-002   5.2285686710093777E-003
   6.9229342538731864E-002   3.3331968449522451E-002   2.8656225331624148E-006   3.5578050831437268E-004   7.2061646865770462E-005
   6.7860440414872672E-002   3.5151406586176978E-002   7.5776783906543181E-005  0.25379908724466188        9.9444341499820305E-003
   6.6518606192512875E-002   4.3231004939690898E-002   1.5237161423476455E-004   1.0468859901111072        9.3011568562283795E-003
   6.5203304646175950E-002   3.6781895196678807E-002   1.0150944878950775E-004  0.47399932498114972        1.2347397813417659E-002
   6.3914011133633167E-002   3.3332649567026543E-002   1.7960253526833611E-006   1.5137816737451393E-004   4.9905739313316029E-005
   6.2650211386636581E-002   3.4770649567026538E-002   6.7815119100189631E-005  0.22017343013126209        9.8860055748488367E-003
   6.1411401305789537E-002   3.3333135528725660E-002   1.1484586409978253E-006   6.4419315165655354E-005   3.3010133514257204E-005
   6.0197086759473689E-002   3.3332361409935091E-002   1.9528161335505737E-006   1.9001226122556994E-004   5.7860726711081819E-005
   5.9006783386751686E-002   3.3332559214542763E-002   1.5794189540309853E-006   1.2680230312480618E-004   4.8023288611031088E-005
   5.7840016404167208E-002   3.9325764365594117E-002   1.2801099177898521E-004  0.84976826611554201        1.4173750833488367E-002
   5.6696320416365256E-002   3.3332378509575218E-002   1.0160086923779629E-006   5.4610275111729066E-005   3.4105275020288836E-005
   5.5575239230457110E-002   3.3333423685817105E-002   8.5506072510185795E-007   3.9459081164107786E-005   2.6369640853733532E-005
   5.4476325674055887E-002   3.3333045176241888E-002   7.6669628816788340E-007   3.2364828147512240E-005   2.5717168688282999E-005
   5.3399141416910330E-002   3.3333423685817105E-002   8.5506072510189734E-007   4.1067099906869587E-005   2.7444244607338338E-005
   5.2343256796065198E-002   3.3332666666666670E-002   6.6670000249814136E-007   2.5470329542786717E-005   2.5471602900724489E-005
   5.1308250644479234E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.0293710123031528E-002   3.3332666666666670E-002   6.6670000249811373E-007   2.6508284965995477E-005   2.6509610215244020E-005
   4.9299230555850039E-002   3.3333433560038525E-002   4.6984465340979800E-007   1.3430829279335014E-005   9.9113143043556696E-006
   4.8324415268896095E-002   3.3333711842908557E-002   3.7852850212049336E-007   8.8933412293612066E-006   8.8937858410510550E-006
   4.7368875431740544E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.6432229902468723E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.5514105075652025E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.4614134733325671E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.3731959898913216E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.2867228694039278E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.2019596198173859E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.1188724311051660E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.0374281617812084E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.9575943256805836E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.8793390790015279E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.8026312076037308E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.7274401145577472E-002   3.3333711842908557E-002   3.7852850212049346E-007   1.1529776508472132E-005   1.1530352925510366E-005
   3.6537358079406321E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.5814888888728684E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.5106705397918658E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.4412525129573303E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.3732071191839089E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.3065072167966468E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.2411262008048176E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.1770379922898342E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.1142170280029975E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.0526382501689202E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.9922770964905927E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.9331094903520621E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.8751118312148514E-002   3.3333711842908557E-002   3.7852850212049320E-007   1.4947784292413157E-005   1.4948531588558423E-005
   2.8182609852042784E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.7625342758818946E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.7079094752004089E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.6543647946374479E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.6018788765046350E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.5504307854285306E-002   3.3333333333333333E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000     
