  Temp  En  dE  Cv  dCv 
  0.50000000000000000       -1.9766941939074338        8.9662224187736094E-005   9.6452479996563242E-002   1.4705198558463541E-003
  0.49011328091774581       -1.9776676228929462        8.7503739161325862E-005   9.5608096651367352E-002   1.4774612372555709E-003
  0.48042205626391443       -1.9787132307788011        8.5590144276966919E-005   9.5199799310412947E-002   1.4934743209954551E-003
  0.47092246044151387       -1.9795468722868024        8.3976305475197719E-005   9.5378197456327626E-002   1.4492988084960703E-003
  0.46161070428969542       -1.9804527944950630        8.1919642938034910E-005   9.4462351125159341E-002   1.4587386493651374E-003
  0.45248307357234796       -1.9813031582713074        9.0210610765506128E-005  0.11921885933055064        2.4263596082828451E-002
  0.44353592749657844       -1.9822679401370860        7.8568906037839614E-005   9.4119193031376919E-002   1.4853323417730441E-003
  0.43476569726048686       -1.9829293504137873        7.8110651051093688E-005   9.6815382215332674E-002   1.4497586433618963E-003
  0.42616888462965724       -1.9838634654572445        7.5563672539753226E-005   9.4296816363367841E-002   1.4272102854782462E-003
  0.41774206054179519       -1.9847082000646310        7.4435327745871825E-005   9.5230527926961489E-002   1.4737186993662649E-003
  0.40948186373895767       -1.9854785312322769        7.2493137013658759E-005   9.4006706126562908E-002   1.4049683050420983E-003
  0.40138499942682770       -1.9861143068967870        7.2172085950902062E-005   9.6972955181965928E-002   1.4599581009495410E-003
  0.39344823796050010       -1.9868928956241652        7.0520386314413018E-005   9.6358171029217024E-002   1.4796216702827284E-003
  0.38566841355625331       -1.9875310052253587        6.8209869618620234E-005   9.3821136084932047E-002   1.4349575498951476E-003
  0.37804242302879471       -1.9883871616960505        6.8937458320737395E-005   9.9738733685160744E-002   1.4983953994281850E-003
  0.37056722455347391       -1.9890748951776520        6.6043585562874615E-005   9.5271207327888283E-002   1.4424122881273448E-003
  0.36323983645297225       -1.9897519371055319        6.6064618632025174E-005   9.9216822323651047E-002   1.4677860187718565E-003
  0.35605733600798323       -1.9904949343224578        6.5368096954219611E-005  0.10109419040686575        1.4475377857597568E-003
  0.34901685829140977       -1.9912727838379856        6.5039819638257343E-005  0.10415982422743204        1.5602525875803356E-003
  0.34211559502561356       -1.9920006518094628        6.3914351211935563E-005  0.10468523162781854        1.5379556314665938E-003
  0.33535079346226060       -1.9928562040759474        6.2190619883800892E-005  0.10315386048005512        1.4854851111938542E-003
  0.32871975528431574       -1.9936020794025804        6.1568739999430850E-005  0.10522121514729557        1.5514286531489753E-003
  0.32221983552974898       -1.9941395987512207        6.2499845952262382E-005  0.11284640853164341        1.6833771862030376E-003
  0.31584844153652342       -1.9949035284252283        6.1883875232916080E-005  0.11514150953378975        1.7410665811709073E-003
  0.30960303190844457       -1.9956414416082544        6.0262276695654006E-005  0.11363576803652770        1.7071827647965315E-003
  0.30348111550145862       -1.9964800657827708        6.0708972784828014E-005  0.12002641012205416        1.7953231456637082E-003
  0.29748025042999449       -1.9971888470105239        5.9818455350145152E-005  0.12127980876228961        1.7563746164318713E-003
  0.29159804309295451       -1.9977345043816661        5.8929143907941008E-005  0.12249699773808928        1.7827151109830505E-003
  0.28583214721896433       -1.9986336194277712        5.9279423224179714E-005  0.12900905260695314        1.9754526604899040E-003
  0.28018026293050141       -1.9991912231653821        5.8274223953879758E-005  0.12975147732363129        1.8679251442175182E-003
  0.27464013582652946       -1.9996818598110724        5.6875130664221529E-005  0.12863264395292251        1.8918067817300720E-003
  0.26920955608327135       -2.0009003509033971        5.8362398288564647E-005  0.14096773050660971        2.0410675862172498E-003
  0.26388635757276402       -2.0019763214463566        5.9366984165707135E-005  0.15180654242163863        2.2048162395152358E-003
  0.25866841699884163       -2.0020697821678293        5.7260444767985412E-005  0.14697958459659641        2.0945190443037148E-003
  0.25355365305020372       -2.0033700503117626        5.7949017959805942E-005  0.15667034839958865        2.2800616659686629E-003
  0.24854002557023031       -2.0038025468443554        5.8010853791429783E-005  0.16340307643668917        2.2990450350472437E-003
  0.24362553474321205       -2.0047202133570945        5.7890497948599241E-005  0.16935707785974213        2.4108960441822109E-003
  0.23880822029667184       -2.0051338385502286        5.7657609128012238E-005  0.17484334496500969        2.4138957297611180E-003
  0.23408616071945929       -2.0058434454930247        5.7463379523550230E-005  0.18074456290890739        2.5537632596499028E-003
  0.22945747249530582       -2.0063995229193226        5.7386532537551975E-005  0.18760739323423511        2.6525184536476472E-003
  0.22492030935153551       -2.0077446394085978        5.7655572361570326E-005  0.19708774628322662        2.7766146423709925E-003
  0.22047286152263082       -2.0095406523181345        5.6365707681370312E-005  0.19604421975968236        2.7151699879843258E-003
  0.21611335502836085       -2.0099284571187255        5.6997078653148369E-005  0.20862981553475007        2.8416319175724636E-003
  0.21184005096618311       -2.0108557931638011        5.6346097466600240E-005  0.21220026951810872        2.8959829617110290E-003
  0.20765124481763697       -2.0114313122483569        5.7277656780527344E-005  0.22821059290070589        3.1140932326224257E-003
  0.20354526576845217       -2.0125580447498197        5.5529647682095107E-005  0.22323496349452213        3.0710548456687435E-003
  0.19952047604210127       -2.0138510648256149        5.3122997106187036E-005  0.21263002247661114        3.0246717028124259E-003
  0.19557527024652951       -2.0145107279864556        5.4375779463757638E-005  0.23185555440288155        3.7224741830731516E-003
  0.19170807473380272       -2.0157039476245315        5.1833118173058690E-005  0.21926446419071041        3.1425058643122406E-003
  0.18791734697241691       -2.0166235471906484        5.0896864440261311E-005  0.22003040744331998        3.1013947369024327E-003
  0.18420157493201936       -2.0174189665439144        5.1038704966587379E-005  0.23027511380560584        3.3358724920051655E-003
  0.18055927648029602       -2.0182465675917194        4.9672229442000963E-005  0.22699802871995814        3.2014415826493712E-003
  0.17698899879178448       -2.0185407190908675        5.3016631152644466E-005  0.26913247251195571        3.7739877803523196E-003
  0.17348931776837687       -2.0197316458473780        4.9792064475274546E-005  0.24706383568667259        3.4420916871243557E-003
  0.17005883747128109       -2.0207111916561056        4.7857636917157334E-005  0.23754094534103543        3.3518336745344611E-003
  0.16669618956421456       -2.0215137506310632        4.6629433448330237E-005  0.23469472273497943        3.2793035222195600E-003
  0.16340003276760737       -2.0224068938635082        4.6303819837149110E-005  0.24085948438547297        3.4203064465881190E-003
  0.16016905232359843       -2.0225439757882619        5.0766945372846847E-005  0.30132783063469515        4.6226779648011803E-003
  0.15700195947160983       -2.0238236299755505        4.4223116783629113E-005  0.23797040040309744        3.3778028564509332E-003
  0.15389749093429128       -2.0246468534782225        4.3160872281527499E-005  0.23591292743793454        3.3517941547398108E-003
  0.15085440841362910       -2.0252395688239675        4.2233438189900387E-005  0.23508842978611463        3.3976990113950096E-003
  0.14787149809701872       -2.0259460666518812        4.1286197107044856E-005  0.23381652934457789        3.2936663116003456E-003
  0.14494757017310408       -2.0266914281426369        4.0154269342938099E-005  0.23018444323419576        3.3490122166749520E-003
  0.14208145835719044       -2.0273564432282742        3.9012711797661372E-005  0.22613712088491519        3.1609525815946490E-003
  0.13927201942604137       -2.0280167743010895        3.8001298455658886E-005  0.22330760750885090        3.1490086960892665E-003
  0.13651813276187430       -2.0286786910798993        3.7042770018168384E-005  0.22083129758608611        3.2093838024082211E-003
  0.13381869990537326       -2.0291502790107083        3.5654780669529944E-005  0.21292973691300052        3.0935461739742928E-003
  0.13117264411753943       -2.0297889219882328        3.4593610162879016E-005  0.20861215951030920        3.0800501496931749E-003
  0.12857890995020618       -2.0302808032005313        3.3057926901330482E-005  0.19826504043037924        2.8478662371303719E-003
  0.12603646282504588       -2.0307764630540848        3.1705593934167170E-005  0.18980767302997154        2.8653259890935008E-003
  0.12354428862090146       -2.0312145328735034        3.0381050235852692E-005  0.18138217726532901        2.7253660161353625E-003
  0.12110139326927789       -2.0316927511724234        2.9212459149395768E-005  0.17453090706161939        2.7587557300573634E-003
  0.11870680235783200       -2.0320452585802653        2.7669154470658431E-005  0.16295772419132473        2.5095187964716353E-003
  0.11635956074170289       -2.0324585112883211        2.6194148385120282E-005  0.15199832733360730        2.3886425972371008E-003
  0.11405873216252746       -2.0328021920985431        2.5025546195691213E-005  0.14439243388781753        2.2087496338415724E-003
  0.11180339887498950       -2.0331153567881532        2.3725967492365232E-005  0.13507414596776163        2.2252166891206984E-003
  0.10959266128075304       -2.0333492560129742        2.3048685881526190E-005  0.13266726334738160        2.2136737418360047E-003
  0.10742563756963414       -2.0336639681141304        2.1481329703972331E-005  0.11993358543439719        2.0899557858652085E-003
  0.10530146336786808       -2.0339096151733385        1.9888202576207873E-005  0.10699330946933613        1.8469562820335875E-003
  0.10321929139333129       -2.0341654561681737        1.8523166766183079E-005   9.6592430336892535E-002   1.7035833928843338E-003
  0.10117829111758087       -2.0343199903480209        1.7736804046133982E-005   9.2174419292095550E-002   1.7256539279465789E-003
   9.9177648434576771E-002  -2.0345424545461297        1.6493392741035039E-005   8.2951975352947530E-002   1.6087121237608416E-003
   9.7216565335954297E-002  -2.0346965780075719        1.5714247089966196E-005   7.8368393056778729E-002   1.5672744578598241E-003
   9.5294259592717909E-002  -2.0348211439094048        1.6330051019711819E-005   8.8079720431058592E-002   2.0176379025467171E-002
   9.3409964443228688E-002  -2.0349466706297155        1.3647941372207518E-005   6.4029805555725627E-002   1.3075857962299674E-003
   9.1562928287361567E-002  -2.0350439257762205        1.2769531165162768E-005   5.8337097134847700E-002   1.2455894301006795E-003
