  Temp  M  dM  Suc  dSuc 
   500.00000000000000        5.1549099018105199E-002   2.6836355504621361E-004   4.3202756758628448E-004   6.4685809924494372E-006
   410.15631706521634        5.1835592258550528E-002   2.7024344741766854E-004   5.3406649314166816E-004   7.7533443705560870E-006
   336.45640885700453        5.1786368519010070E-002   2.6858821784677442E-004   6.4310146868370522E-004   9.4281079235549451E-006
   275.99944301955520        5.1643248794333747E-002   2.6507773313030956E-004   7.6361188951758609E-004   1.0992313773173010E-005
   226.40583012190356        5.2259845810068963E-002   2.7192130230248952E-004   9.7956497551144944E-004   1.5008387976476600E-005
   185.72356288978597        5.2545883857055997E-002   2.7314126688306992E-004   1.2048750847176858E-003   1.7549537113737568E-005
   152.35138509420943        5.2498309186819254E-002   2.7719409128152339E-004   1.5127108489913668E-003   2.2900188076018546E-005
   124.97576602005088        5.3013619929786787E-002   2.7075705429125774E-004   1.7594144122316435E-003   2.6208966808017518E-005
   102.51919982637654        5.3524938795473528E-002   2.8300549520318479E-004   2.3432515908150581E-003   3.5352057598410094E-005
   84.097794858519137        5.3483898395493876E-002   2.7892758623241330E-004   2.7748066099956802E-003   4.2497331024467220E-005
   68.986483624952584        5.4295089450735932E-002   2.8216036304528469E-004   3.4614845195743366E-003   5.2285503026194522E-005
   56.590484101780817        5.4415882675303638E-002   2.8652327927025634E-004   4.3512176597995944E-003   6.5820601377581268E-005
   46.421889080248192        5.4909636375531479E-002   2.8835709188716887E-004   5.3724558580746894E-003   8.2320503297030596E-005
   38.080462112729158        5.6478962057008870E-002   2.9252923591832289E-004   6.7401682100321899E-003   9.7504842749160638E-005
   31.237884184597007        5.7026357432702263E-002   2.9587021644541779E-004   8.4053398912157795E-003   1.2574483470087033E-004
   25.624831060128148        5.8262839449480075E-002   3.0506336164404962E-004   1.0893149999581046E-002   1.6527995190254081E-004
   21.020372666081048        5.9584679245871935E-002   3.0920390311989986E-004   1.3642184384898949E-002   2.0225059475807749E-004
   17.243277272116284        6.1856852568723815E-002   3.2523823842133833E-004   1.8399998179797501E-002   2.6821466225537420E-004
   14.144878200131137        6.3762702359484280E-002   3.3071687652468524E-004   2.3192517581501971E-002   3.5442916824757827E-004
   11.603222295803704        6.5318827107391647E-002   3.3979561868617206E-004   2.9846356937099642E-002   4.3618523458733248E-004
   9.5182698458717017        6.7862586298737412E-002   3.5266450875663072E-004   3.9192222287021579E-002   5.7359830494896065E-004
   7.8079570096312807        6.9458003904488447E-002   3.6509223164321326E-004   5.1203796450389687E-002   7.8781092122696809E-004
   6.4049657817478156        7.1131829887544351E-002   3.7039249900962170E-004   6.4245386118083767E-002   9.5367905862407969E-004
   5.2540743519408331        7.2737326437352576E-002   3.8273473115083294E-004   8.3624575277438704E-002   1.2805854741678889E-003
   4.3099835715577317        7.3516969035971116E-002   3.8527694411670814E-004  0.10330106949842438        1.5656034086935383E-003
   3.5355339766434137        7.6165509327797531E-002   3.9162534858587717E-004  0.13011308231141888        1.9190139522584607E-003
   2.9002431894380010        7.8190408841850342E-002   4.0514433770082089E-004  0.16975380708402676        2.4370167076781697E-003
   2.3791061303467349        7.8720796281920954E-002   4.0623496798773771E-004  0.20805357532184443        2.9673175942246739E-003
   1.9516108166605914        8.0781567456466849E-002   4.1956662463642344E-004  0.27054719957931472        3.9057841069716258E-003
   1.6009310098122935        8.1686915382896796E-002   4.2057862909662154E-004  0.33140280248373144        5.0674935642152233E-003
   1.3132639337202165        8.5239539020607061E-002   4.4700267601996532E-004  0.45635479729393241        6.7753928239134746E-003
   1.0772869967785241        8.7377147784555409E-002   4.5195898321877720E-004  0.56872329782399500        8.1747212068232159E-003
  0.88371213404185411        9.1912627753247170E-002   4.7110525432358507E-004  0.75328525983897332        1.1060511619884651E-002
